"Year","Month","DayofMonth","DayofWeek","Carrier","CRSDepTime","DepDel15","CRSArrTime","OriginState","DestState"
2013,7,9,2,"UA",1000,0,1248,"CA","HI"
2013,5,22,3,"B6",1252,0,1557,"PR","FL"
2013,7,28,7,"UA",1144,0,1550,"TX","DC"
2013,6,24,1,"WN",830,0,945,"CA","NV"
2013,7,15,1,"DL",1500,0,1845,"MN","NY"
2013,9,18,3,"WN",1645,1,1755,"WI","MN"
2013,10,1,2,"B6",1232,0,1530,"NY","FL"
2013,10,17,4,"B6",1606,0,2,"NV","MA"
2013,4,14,7,"US",1305,0,1450,"NC","NY"
2013,6,1,6,"DL",2200,0,2325,"GA","KY"
2013,7,24,3,"B6",1200,1,1313,"MA","NY"
2013,9,20,5,"WN",925,1,1240,"TX","GA"
2013,9,7,6,"EV",1007,0,1030,"KY","IL"
2013,8,21,3,"YV",700,1,825,"KY","NC"
2013,7,13,6,"WN",1300,1,1415,"MD","OH"
2013,8,26,1,"DL",942,0,1116,"GA","IN"
2013,10,6,7,"WN",1800,0,1855,"TX","TX"
2013,4,19,5,"DL",1653,1,1840,"GA","FL"
2013,9,17,2,"AS",1330,0,1609,"WA","CA"
2013,5,29,3,"VX",1500,0,2305,"CA","FL"
2013,9,12,4,"DL",1500,0,2038,"CA","MN"
2013,4,17,3,"WN",750,0,920,"IL","MO"
2013,6,20,4,"WN",935,0,955,"UT","NV"
2013,6,9,7,"AS",2055,0,2324,"WA","AK"
2013,10,14,1,"WN",2125,1,2250,"IL","MO"
2013,5,8,3,"VX",1535,0,2355,"CA","NY"
2013,8,21,3,"DL",800,0,1110,"NY","FL"
2013,9,30,1,"OO",650,1,815,"AZ","CA"
2013,6,8,6,"WN",1300,0,1400,"TX","TX"
2013,6,9,7,"EV",1810,0,1959,"NC","TX"
2013,4,25,4,"WN",845,0,1055,"IL","OK"
2013,5,30,4,"US",515,0,837,"MN","NC"
2013,6,21,5,"WN",2000,0,2200,"TX","MO"
2013,4,28,7,"AS",620,0,813,"CA","WA"
2013,5,6,1,"FL",1215,0,1430,"FL","MD"
2013,9,4,3,"AA",1455,0,1750,"FL","CA"
2013,6,19,3,"VX",1730,0,1950,"CA","OR"
2013,4,27,6,"UA",1610,0,1755,"FL","IL"
2013,4,29,1,"9E",757,0,945,"NY","PA"
2013,10,31,4,"EV",600,0,622,"OH","IL"
2013,7,24,3,"MQ",745,0,1040,"IL","NJ"
2013,8,8,4,"FL",620,0,800,"FL","GA"
2013,8,4,7,"UA",2204,1,30,"CO","NE"
2013,5,19,7,"DL",1300,0,1647,"MN","NY"
2013,6,7,5,"HA",1224,0,1303,"HI","HI"
2013,6,21,5,"US",1800,0,2005,"PA","AZ"
2013,4,10,3,"EV",847,0,1156,"TX","KY"
2013,5,5,7,"WN",810,0,1050,"TN","FL"
2013,7,11,4,"UA",726,0,944,"WA","CA"
2013,7,7,7,"DL",1145,0,1448,"FL","MI"
2013,10,8,2,"AA",2030,0,2135,"TX","TX"
2013,8,30,5,"DL",614,0,748,"MO","UT"
2013,7,17,3,"AA",1645,0,2105,"TX","PA"
2013,6,3,1,"DL",830,0,1058,"LA","GA"
2013,8,22,4,"AA",2215,0,2335,"TX","LA"
2013,8,6,2,"DL",1212,1,1955,"CA","GA"
2013,6,5,3,"US",2025,0,2151,"NC","CO"
2013,5,22,3,"EV",1106,0,1238,"OH","TX"
2013,9,1,7,"AA",1515,0,1705,"NC","TX"
2013,8,25,7,"DL",1350,0,1507,"GA","NV"
2013,5,22,3,"YV",1140,0,1206,"NC","TN"
2013,5,21,2,"UA",1125,0,1427,"NY","CA"
2013,6,28,5,"FL",1852,0,2135,"IL","GA"
2013,4,10,3,"FL",1102,0,1258,"VA","FL"
2013,6,20,4,"US",2005,0,2139,"NC","TX"
2013,7,7,7,"WN",2045,0,2205,"CA","CA"
2013,5,9,4,"EV",1009,0,1216,"TN","TX"
2013,8,17,6,"WN",1340,0,1610,"AZ","UT"
2013,5,29,3,"AA",825,0,1405,"NV","IL"
2013,7,23,2,"WN",650,0,825,"LA","NV"
2013,8,25,7,"OO",1340,0,1602,"IL","UT"
2013,5,15,3,"MQ",550,0,830,"TN","DC"
2013,4,18,4,"VX",1855,1,2210,"NJ","CA"
2013,5,23,4,"WN",2145,1,2315,"IL","CO"
2013,7,14,7,"AA",1225,0,1410,"FL","IL"
2013,6,24,1,"US",734,0,925,"NC","CT"
2013,5,2,4,"DL",1755,0,1931,"GA","FL"
2013,7,20,6,"WN",1750,1,2100,"IL","MA"
2013,8,10,6,"US",2245,0,2356,"PA","MA"
2013,6,27,4,"DL",1127,0,1216,"UT","OR"
2013,4,23,2,"AS",1905,0,2200,"CA","WA"
2013,7,5,5,"UA",1906,0,2032,"NJ","MA"
2013,5,25,6,"EV",1358,0,1547,"MI","NJ"
2013,9,13,5,"WN",1320,0,1645,"CA","CO"
2013,5,1,3,"9E",938,0,1204,"NY","KY"
2013,9,22,7,"9E",1630,0,1839,"RI","MI"
2013,9,13,5,"WN",700,0,910,"OH","FL"
2013,10,20,7,"UA",1547,0,1617,"PA","IL"
2013,5,20,1,"AA",120,1,615,"CA","TX"
2013,10,16,3,"UA",930,0,1058,"CA","CA"
2013,7,28,7,"DL",845,0,1103,"GA","NY"
2013,9,21,6,"WN",745,0,850,"CA","CA"
2013,6,9,7,"OO",600,0,752,"TX","CA"
2013,4,25,4,"OO",817,0,914,"CA","NV"
2013,4,19,5,"DL",745,0,1103,"TX","GA"
2013,7,13,6,"DL",835,0,951,"MI","NV"
2013,4,23,2,"US",2005,0,2208,"AZ","CA"
2013,10,20,7,"YV",1820,0,2104,"MO","NC"
2013,9,18,3,"UA",1500,0,2046,"CA","TX"
2013,9,1,7,"VX",1655,0,1925,"CA","WA"
2013,9,3,2,"OO",2055,0,2148,"UT","CA"
2013,10,15,2,"YV",1854,0,2136,"TN","NC"
2013,6,16,7,"UA",2140,0,2318,"CA","CA"
2013,4,20,6,"WN",1950,0,2115,"IL","NE"
2013,7,5,5,"YV",1615,1,1739,"NC","KY"
2013,4,4,4,"WN",600,0,850,"NV","CO"
2013,8,11,7,"EV",1659,1,1821,"NJ","DC"
2013,6,20,4,"DL",2145,0,2302,"GA","FL"
2013,7,29,1,"AA",1315,0,1910,"OR","IL"
2013,8,4,7,"UA",2022,0,2314,"FL","NJ"
2013,7,3,3,"MQ",1600,0,1735,"IL","CO"
2013,4,11,4,"EV",941,1,1151,"IL","OH"
2013,10,14,1,"AA",1035,0,1830,"CA","FL"
2013,4,28,7,"AA",1525,0,1730,"TN","TX"
2013,5,17,5,"DL",1727,0,1824,"MI","MN"
2013,8,31,6,"UA",1723,0,1952,"CO","OK"
2013,10,13,7,"AS",825,0,1630,"WA","PA"
2013,10,12,6,"UA",735,0,1301,"CA","TX"
2013,9,30,1,"OO",1441,0,1645,"CA","AZ"
2013,6,10,1,"UA",1507,0,1725,"DC","TX"
2013,8,23,5,"WN",1530,0,1700,"CA","NV"
2013,8,7,3,"YV",1959,0,2232,"DC","FL"
2013,5,23,4,"OO",1012,0,1207,"OR","CA"
2013,7,28,7,"DL",600,0,1252,"NV","MI"
2013,10,26,6,"VX",850,0,1230,"MA","CA"
2013,10,30,3,"EV",800,0,936,"TN","IL"
2013,6,27,4,"FL",1116,1,1350,"FL","PA"
2013,7,21,7,"AA",830,0,1415,"IL","PR"
2013,10,29,2,"OO",1015,0,1251,"CA","UT"
2013,4,13,6,"UA",1555,0,30,"CA","MA"
2013,8,17,6,"AA",1310,1,1755,"NV","TX"
2013,10,21,1,"UA",1133,0,1310,"CA","CA"
2013,8,9,5,"DL",1750,1,1941,"FL","GA"
2013,5,21,2,"US",815,0,941,"PA","MA"
2013,8,13,2,"WN",1055,1,1615,"CA","MO"
2013,9,15,7,"UA",1205,1,1457,"IL","DC"
2013,9,4,3,"DL",945,0,1100,"NC","GA"
2013,5,20,1,"VX",1540,0,1700,"CA","CA"
2013,9,26,4,"DL",953,0,1044,"GA","IL"
2013,5,10,5,"DL",1955,0,2104,"GA","AZ"
2013,9,5,4,"DL",1400,0,1517,"NC","GA"
2013,6,23,7,"DL",1520,0,1720,"GA","DC"
2013,5,20,1,"UA",1330,0,1504,"CA","CA"
2013,5,7,2,"UA",1807,1,2130,"MA","CA"
2013,9,19,4,"AS",1105,0,1918,"HI","OR"
2013,9,30,1,"US",1245,0,1718,"AZ","TX"
2013,9,20,5,"US",1345,0,1658,"MO","NC"
2013,4,15,1,"WN",2000,0,2100,"TX","TX"
2013,4,16,2,"B6",1237,0,2105,"CA","MA"
2013,4,30,2,"DL",1537,0,1735,"MI","MA"
2013,7,19,5,"B6",600,0,843,"FL","NY"
2013,5,8,3,"AS",1345,0,1610,"TX","WA"
2013,5,13,1,"UA",836,0,1012,"DC","MA"
2013,8,25,7,"WN",1005,0,1335,"TX","FL"
2013,7,4,4,"DL",1247,0,1514,"CT","GA"
2013,8,14,3,"AA",1330,0,1720,"TX","VA"
2013,8,21,3,"WN",625,0,900,"AZ","UT"
2013,7,28,7,"WN",1515,0,2105,"CA","IL"
2013,6,23,7,"B6",630,0,924,"NY","FL"
2013,4,21,7,"UA",1624,0,1906,"TX","IL"
2013,8,22,4,"DL",845,0,1103,"GA","NY"
2013,6,19,3,"DL",1909,1,2030,"GA","CO"
2013,9,16,1,"AA",1445,0,1555,"TX","CA"
2013,6,15,6,"YV",1657,0,1850,"DC","GA"
2013,6,14,5,"US",1810,0,2008,"NC","CT"
2013,10,5,6,"DL",2150,0,2300,"GA","TX"
2013,5,9,4,"DL",1840,0,2049,"MO","UT"
2013,8,23,5,"DL",1625,0,1808,"NY","MA"
2013,4,1,1,"MQ",1220,0,1350,"NJ","IL"
2013,4,6,6,"MQ",1700,0,2015,"TN","FL"
2013,10,22,2,"OO",1233,0,1723,"CA","OK"
2013,5,6,1,"MQ",1540,0,1735,"MI","NY"
2013,7,10,3,"MQ",1010,1,1200,"IL","NM"
2013,5,27,1,"9E",1744,0,1901,"OH","MI"
2013,8,28,3,"US",1235,0,1345,"NV","AZ"
2013,9,3,2,"UA",817,0,1359,"CO","NY"
2013,8,5,1,"WN",1045,0,1650,"WA","IL"
2013,8,13,2,"EV",1120,1,1515,"MO","NY"
2013,4,5,5,"WN",635,0,725,"TX","TX"
2013,4,3,3,"AA",1710,1,1850,"MO","TX"
2013,7,20,6,"YV",2005,1,2132,"AZ","CA"
2013,10,18,5,"OO",1602,0,1707,"TX","TX"
2013,4,14,7,"UA",1509,1,1710,"FL","IL"
2013,4,9,2,"FL",1047,0,1415,"IL","FL"
2013,6,2,7,"WN",600,0,940,"WA","CO"
2013,9,10,2,"WN",1140,0,1305,"MI","MD"
2013,4,14,7,"DL",800,0,1052,"FL","NY"
2013,6,10,1,"OO",1920,1,2040,"OK","TX"
2013,8,22,4,"US",1345,0,1507,"DC","NC"
2013,4,9,2,"WN",1355,0,1455,"UT","CA"
2013,10,15,2,"DL",1125,0,1235,"MN","NE"
2013,5,29,3,"WN",920,0,1035,"CA","CA"
2013,4,9,2,"DL",745,0,1515,"CA","GA"
2013,8,16,5,"AA",1235,0,1340,"TX","TX"
2013,8,31,6,"AS",930,0,1210,"WA","CA"
2013,10,28,1,"UA",538,0,811,"IL","TX"
2013,6,12,3,"WN",1840,1,2310,"AZ","MO"
2013,6,4,2,"WN",1455,0,1620,"TX","LA"
2013,7,24,3,"DL",1100,0,1432,"LA","MI"
2013,9,2,1,"WN",1700,1,1930,"MD","CA"
2013,10,4,5,"UA",2221,1,702,"CA","MA"
2013,6,18,2,"WN",1545,0,1700,"CA","CA"
2013,10,14,1,"VX",2120,0,545,"CA","NJ"
2013,6,10,1,"WN",1335,0,1455,"MO","IL"
2013,6,7,5,"US",1301,0,1434,"NC","FL"
2013,4,30,2,"EV",1239,0,1405,"IL","NE"
2013,7,14,7,"US",1301,0,1720,"TX","PA"
2013,7,8,1,"B6",1338,0,1634,"NY","CA"
2013,10,12,6,"OO",745,0,1015,"IL","UT"
2013,9,13,5,"DL",625,0,1403,"OR","GA"
2013,10,7,1,"DL",1340,0,1347,"GA","TN"
2013,7,14,7,"WN",1740,0,1840,"NV","CA"
2013,7,17,3,"9E",625,0,917,"TX","MN"
2013,6,19,3,"UA",639,0,935,"FL","NJ"
2013,8,22,4,"9E",2145,1,2252,"MI","IN"
2013,9,4,3,"WN",815,0,1015,"MD","FL"
2013,9,3,2,"FL",1740,0,1911,"OH","GA"
2013,4,25,4,"AA",1910,0,2240,"NY","CA"
2013,7,25,4,"OO",2100,0,2341,"CO","OK"
2013,10,29,2,"WN",1020,1,1350,"CO","LA"
2013,10,9,3,"WN",1455,0,1605,"CA","CA"
2013,4,17,3,"AS",800,0,1645,"HI","WA"
2013,4,22,1,"9E",905,0,1204,"MN","TX"
2013,8,12,1,"VX",1335,0,1520,"TX","CA"
2013,5,20,1,"B6",1141,0,1437,"FL","PR"
2013,10,8,2,"EV",1655,0,1823,"IL","MO"
2013,7,10,3,"UA",1005,0,1332,"CO","TX"
2013,6,25,2,"FL",1640,1,1850,"GA","PA"
2013,6,18,2,"MQ",1159,1,1344,"NY","NC"
2013,5,1,3,"US",1210,0,1331,"DC","NC"
2013,5,27,1,"EV",1245,0,1446,"NC","MA"
2013,5,18,6,"EV",956,0,1125,"MO","IL"
2013,9,12,4,"9E",655,0,824,"NY","PA"
2013,8,25,7,"OO",1345,0,1520,"AZ","CA"
2013,6,8,6,"DL",1320,0,1612,"CO","MN"
2013,6,20,4,"UA",1130,0,1229,"DC","IL"
2013,8,14,3,"9E",1746,0,1925,"NY","NY"
2013,6,23,7,"FL",1320,0,1448,"GA","MN"
2013,9,20,5,"OO",1014,0,1224,"TN","MN"
2013,4,15,1,"WN",745,0,935,"TX","MO"
2013,7,5,5,"AS",2100,0,2300,"WA","CA"
2013,9,12,4,"DL",955,0,1031,"GA","LA"
2013,9,17,2,"AA",1245,0,1400,"TX","TX"
2013,4,17,3,"EV",1403,0,1653,"WI","TX"
2013,9,6,5,"WN",2035,1,2330,"CO","TX"
2013,8,17,6,"AS",2350,0,534,"WA","TX"
2013,8,7,3,"WN",1250,0,1425,"MD","KY"
2013,6,24,1,"AS",800,0,1040,"CA","WA"
2013,10,17,4,"UA",2016,0,2146,"IL","MN"
2013,10,1,2,"OO",1555,0,1640,"IL","WI"
2013,10,24,4,"AA",1855,0,2120,"IL","CA"
2013,6,6,4,"AS",1850,1,2023,"CA","OR"
2013,10,31,4,"UA",1930,1,2242,"IL","NY"
2013,5,22,3,"UA",1142,0,1648,"NV","TX"
2013,8,25,7,"FL",610,0,930,"MO","FL"
2013,9,29,7,"WN",1840,0,1940,"CA","NV"
2013,7,3,3,"MQ",935,0,1055,"CA","CA"
2013,10,14,1,"WN",1430,0,2000,"NV","IL"
2013,4,14,7,"MQ",1520,0,1650,"IL","NE"
2013,6,14,5,"US",1445,1,1655,"FL","DC"
2013,8,28,3,"UA",1547,1,2129,"CO","NY"
2013,5,9,4,"UA",1358,1,1642,"IL","TX"
2013,5,11,6,"AA",745,0,1200,"PR","TX"
2013,5,29,3,"DL",1659,0,1851,"GA","CA"
2013,6,12,3,"FL",615,0,744,"FL","GA"
2013,9,25,3,"YV",1841,0,1943,"PA","DC"
2013,7,14,7,"WN",1830,0,2020,"MD","AZ"
2013,4,28,7,"AA",1450,0,1745,"NY","FL"
2013,8,11,7,"DL",1543,1,1909,"NY","UT"
2013,5,14,2,"MQ",1945,1,2105,"MN","IL"
2013,6,4,2,"DL",1650,1,1838,"GA","MN"
2013,7,16,2,"B6",2250,0,14,"NY","NY"
2013,5,21,2,"US",1705,1,1902,"DC","AZ"
2013,10,24,4,"DL",759,0,1030,"NY","GA"
2013,8,3,6,"WN",1640,0,1750,"LA","TX"
2013,9,26,4,"UA",1450,0,1755,"NJ","FL"
2013,7,30,2,"DL",1725,0,1925,"GA","FL"
2013,10,28,1,"DL",2140,1,610,"HI","CA"
2013,9,27,5,"AA",1805,0,1950,"TX","UT"
2013,5,19,7,"EV",1501,0,1626,"KY","TX"
2013,9,24,2,"US",750,0,1010,"FL","PA"
2013,10,2,3,"EV",1504,0,1719,"TX","NE"
2013,6,1,6,"WN",1005,0,1150,"CO","CA"
2013,6,27,4,"DL",1522,0,1829,"TX","GA"
2013,5,5,7,"AA",1255,0,1345,"TX","NV"
2013,9,26,4,"WN",930,0,1040,"MD","MO"
2013,4,24,3,"WN",1040,0,1220,"NV","AZ"
2013,7,13,6,"B6",1635,0,1938,"NY","CA"
2013,4,11,4,"EV",2200,1,2308,"DC","NY"
2013,7,19,5,"WN",1830,0,2030,"CA","AZ"
2013,9,26,4,"AA",745,0,1020,"DC","CA"
2013,8,20,2,"DL",1135,0,1839,"OR","MI"
2013,6,5,3,"US",2035,0,2259,"PA","TX"
2013,7,13,6,"AS",1100,0,1334,"WA","AK"
2013,6,14,5,"WN",1515,0,1650,"FL","TX"
2013,5,12,7,"DL",1420,0,1939,"OR","MN"
2013,8,8,4,"B6",1711,1,2015,"RI","FL"
2013,8,28,3,"B6",1629,1,1927,"NY","FL"
2013,8,31,6,"AA",1830,0,2145,"TX","FL"
2013,10,6,7,"AA",1855,1,2040,"TX","TN"
2013,4,3,3,"WN",1850,1,2020,"KY","MD"
2013,8,24,6,"AA",1625,1,1735,"FL","FL"
2013,8,6,2,"YV",615,0,627,"TX","AZ"
2013,8,27,2,"US",1645,1,1828,"AZ","CA"
2013,7,14,7,"WN",1710,1,2000,"NJ","TX"
2013,7,5,5,"DL",1121,0,1239,"MN","NV"
2013,4,14,7,"UA",1730,1,2117,"IL","FL"
2013,10,17,4,"WN",800,0,1050,"NV","CO"
2013,8,7,3,"WN",600,0,845,"OR","AZ"
2013,9,19,4,"MQ",1440,0,1715,"KY","FL"
2013,8,22,4,"B6",2050,0,2211,"MA","NJ"
2013,5,25,6,"DL",820,0,1002,"GA","DC"
2013,10,2,3,"HA",1333,1,1412,"HI","HI"
2013,9,30,1,"AA",805,0,1600,"CA","NC"
2013,10,5,6,"WN",1930,0,2230,"IL","NJ"
2013,9,19,4,"AA",1705,0,1820,"IN","TX"
2013,10,22,2,"AA",1345,0,1615,"FL","MD"
2013,8,7,3,"B6",1830,1,2228,"PR","MA"
2013,9,24,2,"DL",1700,0,2105,"UT","TN"
2013,4,18,4,"AA",1005,1,1035,"TX","AZ"
2013,4,29,1,"F9",2105,0,2154,"CO","NV"
2013,5,9,4,"EV",1223,1,1406,"NJ","OH"
2013,7,12,5,"DL",726,0,904,"GA","VA"
2013,8,25,7,"DL",2300,0,46,"GA","FL"
2013,5,5,7,"9E",1140,0,1421,"TN","MI"
2013,9,22,7,"DL",1950,0,2249,"TX","GA"
2013,7,12,5,"MQ",1045,0,1220,"OH","NY"
2013,5,23,4,"WN",1215,1,1735,"CO","DC"
2013,9,6,5,"MQ",1605,0,1805,"FL","GA"
2013,6,11,2,"DL",930,0,1731,"CA","FL"
2013,9,23,1,"US",1311,0,1436,"NC","MO"
2013,4,1,1,"WN",745,0,915,"NM","CA"
2013,5,7,2,"B6",2015,0,2139,"NY","MA"
2013,6,8,6,"MQ",630,0,915,"PA","FL"
2013,10,3,4,"US",2216,0,2356,"NC","NJ"
2013,8,27,2,"FL",1310,0,1536,"NY","GA"
2013,8,8,4,"HA",1925,0,1959,"HI","HI"
2013,5,24,5,"EV",1848,1,2111,"TX","UT"
2013,9,16,1,"UA",618,1,853,"NJ","NV"
2013,5,29,3,"9E",942,0,1116,"OH","NC"
2013,5,24,5,"DL",1455,0,1831,"GA","PR"
2013,5,31,5,"DL",1820,0,2017,"GA","DC"
2013,7,18,4,"US",1715,0,1839,"PA","NC"
2013,6,14,5,"DL",1415,1,1601,"GA","FL"
2013,10,11,5,"WN",1720,1,1845,"CA","NV"
2013,8,17,6,"US",1455,0,1543,"CO","AZ"
2013,6,1,6,"OO",700,0,918,"NE","TX"
2013,8,12,1,"WN",600,0,905,"NV","CO"
2013,10,28,1,"AS",1750,0,2025,"CA","WA"
2013,5,31,5,"WN",2030,0,2135,"MD","CT"
2013,7,2,2,"WN",745,0,855,"CA","CA"
2013,4,13,6,"UA",545,0,744,"NC","TX"
2013,9,16,1,"OO",1600,1,1627,"UT","NV"
2013,6,9,7,"WN",1100,0,1235,"MD","MI"
2013,5,16,4,"DL",1615,0,1752,"OH","CA"
2013,8,25,7,"B6",1500,0,1811,"FL","MA"
2013,6,14,5,"AA",1525,1,1720,"TN","TX"
2013,10,5,6,"UA",1122,0,1452,"CO","LA"
2013,6,3,1,"WN",1440,1,1555,"NV","NV"
2013,7,22,1,"AA",600,0,1040,"NV","TX"
2013,5,30,4,"FL",845,0,1050,"GA","MI"
2013,5,3,5,"UA",1131,0,1446,"NJ","CA"
2013,10,13,7,"WN",1040,1,1255,"NV","UT"
2013,7,23,2,"UA",1744,1,2100,"IL","NJ"
2013,5,26,7,"B6",2010,0,2254,"MA","FL"
2013,9,2,1,"UA",1830,0,2207,"IL","FL"
2013,4,25,4,"DL",1536,0,1620,"MI","MO"
2013,6,2,7,"DL",1330,0,1828,"NM","GA"
2013,5,10,5,"FL",1230,0,1421,"FL","VA"
2013,9,17,2,"WN",1610,0,1750,"NV","WA"
2013,9,23,1,"WN",1205,1,1315,"CA","AZ"
2013,10,23,3,"DL",1529,0,1820,"FL","NY"
2013,4,3,3,"UA",1251,1,1655,"TX","MD"
2013,6,24,1,"DL",1925,1,2055,"IL","MN"
2013,5,28,2,"AA",1315,1,1805,"NV","TX"
2013,6,5,3,"WN",1650,0,1830,"FL","NV"
2013,4,15,1,"AA",2235,1,2325,"TX","TX"
2013,9,29,7,"B6",1049,0,1215,"PA","MA"
2013,8,6,2,"DL",800,0,1301,"AZ","TN"
2013,6,9,7,"VX",1635,1,2010,"MA","CA"
2013,6,20,4,"OO",1725,1,1845,"TX","OK"
2013,9,23,1,"US",1125,0,1309,"NC","TX"
2013,8,12,1,"WN",1525,1,2100,"NV","TN"
2013,7,23,2,"UA",2333,0,501,"NV","IL"
2013,8,26,1,"AA",1150,0,1305,"TX","TX"
2013,10,24,4,"US",854,0,1319,"AZ","TX"
2013,5,22,3,"FL",1959,0,2128,"IN","GA"
2013,7,16,2,"AA",645,0,1435,"NV","FL"
2013,7,31,3,"WN",950,0,1105,"IL","TN"
2013,5,28,2,"DL",1300,0,1645,"NY","PR"
2013,10,23,3,"EV",1442,0,1615,"TX","TN"
2013,6,24,1,"US",745,0,930,"NC","NJ"
2013,4,26,5,"US",1330,1,1452,"DC","MA"
2013,8,16,5,"EV",835,0,1031,"TN","TX"
2013,9,6,5,"UA",1015,0,1412,"IL","HI"
2013,8,7,3,"UA",2202,0,2353,"CO","WA"
2013,7,26,5,"US",750,0,1015,"FL","PA"
2013,9,6,5,"DL",1520,0,1912,"MN","MA"
2013,8,13,2,"EV",515,0,800,"WI","TX"
2013,7,3,3,"WN",2205,0,2335,"CA","OR"
2013,8,8,4,"AA",1145,0,1255,"CA","NV"
2013,7,27,6,"DL",1630,1,1903,"MO","MI"
2013,4,30,2,"US",1710,0,1913,"CT","NC"
2013,5,10,5,"DL",1245,0,1359,"NC","GA"
2013,6,17,1,"US",1300,0,1428,"MA","DC"
2013,10,16,3,"UA",933,0,1230,"FL","NJ"
2013,9,16,1,"WN",825,0,1015,"CA","AZ"
2013,9,8,7,"UA",2120,0,514,"HI","CA"
2013,9,2,1,"FL",1842,1,2025,"TN","IL"
2013,8,1,4,"MQ",1415,1,1555,"OH","NY"
2013,7,5,5,"OO",1742,0,1919,"MO","UT"
2013,10,9,3,"WN",1530,0,1645,"NJ","IL"
2013,8,22,4,"US",755,0,956,"PA","MN"
2013,9,22,7,"AA",625,0,920,"MI","FL"
2013,6,10,1,"OO",600,1,725,"IL","MO"
2013,6,30,7,"DL",920,0,1107,"GA","DC"
2013,7,5,5,"FL",1142,0,1402,"PA","FL"
2013,10,16,3,"DL",1345,1,1445,"GA","AZ"
2013,6,12,3,"AS",1830,0,2036,"TX","WA"
2013,5,4,6,"UA",620,0,1414,"AZ","NJ"
2013,9,23,1,"US",1059,0,1218,"VA","NC"
2013,7,14,7,"9E",1757,0,1848,"NC","TN"
2013,9,2,1,"MQ",1850,1,2155,"IL","NJ"
2013,6,21,5,"UA",1255,0,1544,"CA","HI"
2013,10,25,5,"OO",820,0,1017,"TX","UT"
2013,10,9,3,"WN",1215,0,1330,"AZ","CA"
2013,9,6,5,"OO",800,0,925,"CA","AZ"
2013,6,7,5,"WN",1310,1,1600,"IL","NC"
2013,9,9,1,"US",905,0,1555,"AZ","GA"
2013,8,29,4,"UA",1153,0,1418,"IL","TX"
2013,6,11,2,"DL",1012,0,1133,"KY","GA"
2013,7,10,3,"UA",1439,1,2251,"CA","DC"
2013,6,22,6,"US",1450,0,1652,"NY","NC"
2013,5,17,5,"WN",850,0,1455,"UT","MD"
2013,4,28,7,"EV",1519,0,1534,"OH","IL"
2013,6,11,2,"DL",1845,1,2103,"TN","GA"
2013,8,16,5,"US",930,0,1056,"MA","PA"
2013,9,30,1,"US",1754,0,2046,"PA","TX"
2013,7,12,5,"F9",730,0,852,"UT","CO"
2013,7,7,7,"US",902,0,1606,"AZ","MI"
2013,4,22,1,"MQ",2115,0,2310,"NY","NC"
2013,7,4,4,"FL",1550,0,1846,"WI","GA"
2013,7,12,5,"EV",1237,1,1359,"DC","NY"
2013,10,7,1,"WN",1900,1,2025,"FL","TX"
2013,6,22,6,"UA",1045,0,1222,"CA","NV"
2013,6,25,2,"FL",2120,0,2345,"MD","FL"
2013,4,21,7,"WN",1115,0,1740,"AZ","KY"
2013,6,21,5,"AA",950,0,1450,"CA","TX"
2013,8,3,6,"DL",1705,0,1836,"IL","MN"
2013,5,30,4,"9E",645,0,753,"OH","MN"
2013,8,19,1,"WN",1450,1,1615,"TX","MO"
2013,4,16,2,"DL",1645,0,2354,"CA","GA"
2013,9,24,2,"EV",1645,0,1913,"IL","NY"
2013,7,23,2,"WN",1020,0,1355,"CO","LA"
2013,7,10,3,"US",755,0,918,"NC","MD"
2013,10,16,3,"EV",845,0,1159,"TX","KY"
2013,8,27,2,"DL",1230,0,1402,"GA","CA"
2013,9,26,4,"OO",1605,0,1855,"CA","NM"
2013,6,16,7,"FL",1300,0,1425,"GA","IN"
2013,8,2,5,"US",1448,1,1558,"NC","AZ"
2013,4,20,6,"B6",1937,1,2256,"NY","FL"
2013,10,16,3,"WN",1825,0,2355,"CO","PA"
2013,6,5,3,"F9",610,0,944,"WA","CO"
2013,10,6,7,"AA",1945,1,2050,"TX","TX"
2013,10,29,2,"WN",750,0,1030,"IL","TX"
2013,5,16,4,"AA",630,0,840,"FL","IL"
2013,7,23,2,"DL",1930,1,2211,"MN","MI"
2013,8,17,6,"WN",1040,0,1145,"NV","CA"
2013,8,21,3,"OO",2114,0,2136,"TX","AZ"
2013,6,1,6,"B6",1231,0,1554,"PR","FL"
2013,7,19,5,"DL",1735,1,1850,"GA","FL"
2013,6,9,7,"WN",1400,1,1450,"TX","NV"
2013,9,1,7,"UA",2112,0,2237,"TX","CA"
2013,10,15,2,"FL",945,0,1050,"NV","CA"
2013,10,20,7,"UA",1245,1,1737,"TX","MA"
2013,7,11,4,"B6",1629,1,1927,"NY","FL"
2013,5,31,5,"AA",1345,0,1535,"FL","TX"
2013,7,25,4,"US",1355,1,1513,"GA","NC"
2013,8,30,5,"MQ",1320,0,1535,"GA","NY"
2013,8,14,3,"FL",1130,0,1400,"PA","FL"
2013,6,23,7,"WN",1235,0,1335,"NV","CA"
2013,8,28,3,"UA",1610,0,16,"CA","DC"
2013,7,30,2,"US",1705,0,1921,"TN","NC"
2013,8,16,5,"US",1155,0,1312,"NC","GA"
2013,8,26,1,"OO",945,1,1046,"TX","TX"
2013,7,28,7,"DL",1101,0,1246,"FL","GA"
