order_date,cust_id,city,state,prodname,categoryname,price,quantity,total
2021-03-02,1886,Muncie,Indiana,Industrial 3D Printing,Training Videos,49,2,98
2021-03-03,1496,Oakland,California,RXW-9807 Robot,Robots,599,2,1198
2021-03-03,1378,Houston,Texas,BYOR-3535,Robot Kits,225,2,450
2021-03-03,243,San Francisco,California,BYOD-350,Drone Kits,89.95,2,179.9
2021-03-04,1566,Albuquerque,New Mexico,Understanding Artificial Intelligence,eBooks,19.5,2,39
2021-03-04,615,Washington,District of Columbia,Delta Robots,eBooks,16.99,4,67.96
2021-03-04,174,Topeka,Kansas,Delivery Drones,eBooks,14.99,4,59.96
2021-03-04,1998,Worcester,Massachusetts,Understanding Automation,Training Videos,44.95,6,269.70000000000005
2021-03-04,7,Oklahoma City,Oklahoma,Polar Robots,eBooks,23.99,3,71.97
2021-03-05,797,Saint Louis,Missouri,BYOD-220,Drone Kits,69,4,276
2021-03-05,1421,El Paso,Texas,MICR-23K Robot,Robots,899,1,899
2021-03-05,394,Rochester,New York,Open Source Code,Training Videos,32.95,3,98.85000000000001
2021-03-05,2033,Duluth,Minnesota,BYOR-2640S,Robot Kits,189,5,945
2021-03-06,1759,San Antonio,Texas,AI for Educators,Training Videos,49.95,4,199.8
2021-03-06,1314,Nashville,Tennessee,Cloud Computing,Training Videos,29.99,2,59.98
2021-03-06,1163,Memphis,Tennessee,Delta Robots,eBooks,16.99,3,50.97
2021-03-07,593,Washington,District of Columbia,Ladybug Robot Blueprint,Blueprints,12,4,48
2021-03-07,2002,Memphis,Tennessee,BYOD-500,Drone Kits,167,5,835
2021-03-07,1130,Des Moines,Iowa,Delivery Drones,eBooks,14.99,4,59.96
2021-03-07,1661,Albuquerque,New Mexico,RTF Drones,eBooks,16.99,3,50.97
2021-03-07,1131,Flint,Michigan,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2021-03-07,67,Galveston,Texas,Cat Robot Blueprint,Blueprints,4.99,5,24.950000000000003
2021-03-07,1761,Pasadena,California,DA-SA702 Drone,Drones,399,2,798
2021-03-07,520,Philadelphia,Pennsylvania,DTI-84 Drone,Drones,455,3,1365
2021-03-07,291,Norfolk,Virginia,BYOD-400,Drone Kits,119,6,714
2021-03-07,2083,Toledo,Ohio,Bsquare Robot Blueprint,Blueprints,8.99,3,26.97
2021-03-08,940,Inglewood,California,Understanding 3D Printing,Training Videos,42.99,2,85.98
2021-03-09,1001,Indianapolis,Indiana,DA-SA702 Drone,Drones,399,2,798
2021-03-09,1607,Nashville,Tennessee,Cartesian Robots,eBooks,12.99,3,38.97
2021-03-09,1243,Sarasota,Florida,BYOD-200,Drone Kits,58.95,5,294.75
2021-03-09,1749,Provo,Utah,Photograph Drones,eBooks,14.99,4,59.96
2021-03-10,1928,Denver,Colorado,RTF Drones,eBooks,16.99,4,67.96
2021-03-10,71,Tacoma,Washington,BYOR-2640S,Robot Kits,189,2,378
2021-03-11,1724,Van Nuys,California,Mapping with Drones,Training Videos,49,5,245
2021-03-11,827,Mobile,Alabama,All Eyes Drone Blueprint,Blueprints,9.99,2,19.98
2021-03-11,309,Chicago,Illinois,Delivery Drones,eBooks,14.99,3,44.97
2021-03-11,1907,Salt Lake City,Utah,RWW-75 Robot,Robots,883,1,883
2021-03-12,1118,Jacksonville,Florida,Open Source Code,Training Videos,32.95,2,65.9
2021-03-12,244,Birmingham,Alabama,Building Your Own Drone,eBooks,24.99,6,149.94
2021-03-12,949,Loretto,Minnesota,Fixed Wing Drones,eBooks,15.5,3,46.5
2021-03-12,643,Louisville,Kentucky,Drone Building Essentials,eBooks,13.99,3,41.97
2021-03-12,505,Memphis,Tennessee,Bsquare Robot Blueprint,Blueprints,8.99,3,26.97
2021-03-13,234,Detroit,Michigan,DC-304 Drone,Drones,395,3,1185
2021-03-13,1042,Lexington,Kentucky,Understanding Raspberry PI,Training Videos,28.99,2,57.98
2021-03-13,998,Midland,Michigan,AI for Educators,Training Videos,49.95,3,149.85000000000002
2021-03-13,2103,Pompano Beach,Florida,Understanding Arduino,eBooks,17.5,3,52.5
2021-03-13,120,Boca Raton,Florida,RCB-889 Robot,Robots,549,2,1098
2021-03-14,421,El Paso,Texas,Understanding Automation,Training Videos,44.95,3,134.85000000000002
2021-03-14,1648,Charleston,South Carolina,AI for Educators,Training Videos,49.95,4,199.8
2021-03-14,1589,Chicago,Illinois,Virtual Reality Basics,Training Videos,29.99,4,119.96
2021-03-14,1300,Houston,Texas,Spherical Robots,eBooks,16.75,4,67
2021-03-14,991,Dayton,Ohio,Delta Robots,eBooks,16.99,2,33.98
2021-03-14,1202,Greeley,Colorado,BYOD-100,Drone Kits,54,5,270
2021-03-14,1210,Toledo,Ohio,Drone Building Essentials,eBooks,13.99,4,55.96
2021-03-15,191,Colorado Springs,Colorado,DX-145 Drone,Drones,250,4,1000
2021-03-15,619,San Diego,California,Robotic Essentials,Training Videos,34.99,3,104.97
2021-03-16,1720,Seattle,Washington,Ladybug Robot Blueprint,Blueprints,12,5,60
2021-03-16,269,Hartford,Connecticut,DTE-QFN20 Drone,Drones,250,2,500
2021-03-16,185,Fresno,California,RLK-9920 Robot,Robots,699,2,1398
2021-03-16,1202,Greeley,Colorado,Understanding Drone Regulations,Training Videos,27.5,4,110
2021-03-16,1375,Lincoln,Nebraska,All Eyes Drone Blueprint,Blueprints,9.99,3,29.97
2021-03-16,1116,Seattle,Washington,BYOD-100,Drone Kits,54,2,108
2021-03-17,711,Spokane,Washington,BYOD-300,Drone Kits,89,3,267
2021-03-17,1591,Santa Barbara,California,BYOR-3535,Robot Kits,225,4,900
2021-03-18,988,Memphis,Tennessee,Multi Rotor Drones,eBooks,24.95,3,74.85
2021-03-18,763,Akron,Ohio,Understanding Raspberry PI,Training Videos,28.99,1,28.99
2021-03-18,2038,Gilbert,Arizona,Cat Robot Blueprint,Blueprints,4.99,2,9.98
2021-03-18,635,Huntington,West Virginia,DX-145 Drone,Drones,250,2,500
2021-03-19,1614,Salt Lake City,Utah,Understanding Drone Regulations,Training Videos,27.5,2,55
2021-03-19,1873,Cambridge,Massachusetts,Articulated Robots,eBooks,23.99,5,119.94999999999999
2021-03-19,328,Toledo,Ohio,Understanding Raspberry PI,Training Videos,28.99,2,57.98
2021-03-19,1397,Brea,California,Cartesian Robots,eBooks,12.99,3,38.97
2021-03-19,1751,San Antonio,Texas,Articulated Robots,eBooks,23.99,4,95.96
2021-03-19,844,Juneau,Alaska,MICR-564K Drone,Drones,499,3,1497
2021-03-20,2081,San Diego,California,Fixed Wing Drones,eBooks,15.5,2,31
2021-03-20,1976,Fort Lauderdale,Florida,Panda Robot Blueprint,Blueprints,7.99,4,31.96
2021-03-20,999,Springfield,Illinois,Helicopter Drones,eBooks,20.95,4,83.8
2021-03-20,20,Cedar Rapids,Iowa,Sleepy Eye Blueprint,Blueprints,11.99,5,59.95
2021-03-21,1960,Rochester,New York,BYOD-220,Drone Kits,69,4,276
2021-03-22,1004,Denton,Texas,BYOD-400,Drone Kits,119,4,476
2021-03-22,1198,Odessa,Texas,DTI-84 Drone,Drones,455,3,1365
2021-03-22,1856,Saint Paul,Minnesota,All Eyes Drone Blueprint,Blueprints,9.99,4,39.96
2021-03-22,1411,Minneapolis,Minnesota,BYOR-1000,Robot Kits,189,2,378
2021-03-22,1304,Los Angeles,California,DX-145 Drone,Drones,250,4,1000
2021-03-23,813,Mobile,Alabama,MICR-564K Drone,Drones,499,4,1996
2021-03-24,1190,Des Moines,Iowa,RQTE-554 Robot,Robots,684,3,2052
2021-03-24,1040,Trenton,New Jersey,Aerial Security,Training Videos,36.99,3,110.97
2021-03-24,213,Pasadena,California,BYOD-400,Drone Kits,119,2,238
2021-03-24,1657,Ocala,Florida,BYOD-400S,Drone Kits,129.95,4,519.8
2021-03-24,271,Beaumont,Texas,RXW-9807 Robot,Robots,599,4,2396
2021-03-24,857,San Francisco,California,Open Source Code,Training Videos,32.95,4,131.8
2021-03-24,1759,San Antonio,Texas,BYOD-220,Drone Kits,69,3,207
2021-03-25,1168,Washington,District of Columbia,QuadroCopter Blueprint,Blueprints,10.99,2,21.98
2021-03-25,836,Saint Louis,Missouri,RTF Drones,eBooks,16.99,3,50.97
2021-03-25,1128,Youngstown,Ohio,DTD-7000 Drone,Drones,450,5,2250
2021-03-25,1022,Fort Smith,Arkansas,QuadroCopter Blueprint,Blueprints,10.99,3,32.97
2021-03-25,2079,Chattanooga,Tennessee,Helicopter Drones,eBooks,20.95,5,104.75
2021-03-25,1904,Philadelphia,Pennsylvania,BYOD-220,Drone Kits,69,3,207
2021-03-25,1172,El Paso,Texas,Understanding Artificial Intelligence,eBooks,19.5,3,58.5
2021-03-26,70,Naples,Florida,BYOD-400,Drone Kits,119,5,595
2021-03-26,2116,Jacksonville,Florida,Polar Robots,eBooks,23.99,3,71.97
2021-03-26,1975,Pittsburgh,Pennsylvania,Building Your First Robot,eBooks,24.95,1,24.95
2021-03-26,2096,North Hollywood,California,Cartesian Robots,eBooks,12.99,4,51.96
2021-03-27,1498,Topeka,Kansas,BYOD-100,Drone Kits,54,2,108
2021-03-27,368,Des Moines,Iowa,Building Your First Robot,eBooks,24.95,3,74.85
2021-03-28,955,Albany,New York,Multi Rotor Drones,eBooks,24.95,5,124.75
2021-03-28,832,Virginia Beach,Virginia,BYOD-500,Drone Kits,167,5,835
2021-03-28,1006,Grand Junction,Colorado,BYOD-220,Drone Kits,69,4,276
2021-03-28,1589,Chicago,Illinois,Photograph Drones,eBooks,14.99,3,44.97
2021-03-29,1333,Baton Rouge,Louisiana,DTD-7000 Drone,Drones,450,2,900
2021-03-29,1653,Los Angeles,California,MICR-564K Drone,Drones,499,2,998
2021-03-29,64,Philadelphia,Pennsylvania,Understanding Raspberry PI,Training Videos,28.99,1,28.99
2021-03-29,1010,Cincinnati,Ohio,Understanding Arduino,eBooks,17.5,3,52.5
2021-03-29,1242,Harrisburg,Pennsylvania,DA-SA702 Drone,Drones,399,6,2394
2021-03-29,1195,Baton Rouge,Louisiana,Aerial Security,Training Videos,36.99,1,36.99
2021-03-29,2098,Portsmouth,New Hampshire,BYOR-3000,Robot Kits,214,2,428
2021-03-29,705,Birmingham,Alabama,BYOD-400,Drone Kits,119,2,238
2021-03-29,440,Norfolk,Virginia,Panda Robot Blueprint,Blueprints,7.99,2,15.98
2021-03-30,795,Oakland,California,DTI-84 Drone,Drones,455,3,1365
2021-03-30,488,Rochester,New York,BYOD-200,Drone Kits,58.95,3,176.85000000000002
2021-03-30,344,Seattle,Washington,Building Your Own Drone,eBooks,24.99,3,74.97
2021-03-30,1297,Stockton,California,RQTE-554 Robot,Robots,684,4,2736
2021-03-31,1923,Tucson,Arizona,Drone Building Essentials,eBooks,13.99,3,41.97
2021-03-31,946,San Antonio,Texas,Delivery Drones,eBooks,14.99,5,74.95
2021-03-31,1164,Madison,Wisconsin,Polar Robots,eBooks,23.99,4,95.96
2021-04-01,698,Appleton,Wisconsin,Sleepy Eye Blueprint,Blueprints,11.99,5,59.95
2021-04-01,1085,Denver,Colorado,BYOD-300,Drone Kits,89,6,534
2021-04-01,980,Tacoma,Washington,Virtual Reality Basics,Training Videos,29.99,1,29.99
2021-04-01,1587,Augusta,Georgia,RXW-9807 Robot,Robots,599,5,2995
2021-04-01,1414,Oakland,California,BYOD-220,Drone Kits,69,3,207
2021-04-02,643,Louisville,Kentucky,BYOR-3000,Robot Kits,214,5,1070
2021-04-02,292,Sacramento,California,DX-145 Drone,Drones,250,5,1250
2021-04-02,579,Seattle,Washington,DTI-84 Drone,Drones,455,5,2275
2021-04-02,1508,Peoria,Illinois,AI for Educators,Training Videos,49.95,2,99.9
2021-04-02,126,Canton,Ohio,Multi Rotor Drones,eBooks,24.95,5,124.75
2021-04-02,624,Knoxville,Tennessee,Building Your Own Drone,eBooks,24.99,4,99.96
2021-04-02,319,Denver,Colorado,Ladybug Robot Blueprint,Blueprints,12,5,60
2021-04-02,1259,Great Neck,New York,RLK-9920 Robot,Robots,699,5,3495
2021-04-02,591,Charlotte,North Carolina,Delivery Drones,eBooks,14.99,3,44.97
2021-04-02,1758,Huntsville,Alabama,Building Your Own Drone,eBooks,24.99,5,124.94999999999999
2021-04-02,1699,Toledo,Ohio,Spherical Robots,eBooks,16.75,3,50.25
2021-04-03,882,Dallas,Texas,Creature Robot Arms Blueprint,Blueprints,12,5,60
2021-04-03,2110,Temple,Texas,DTI-84 Drone,Drones,455,1,455
2021-04-03,731,Sacramento,California,Sleepy Eye Blueprint,Blueprints,11.99,3,35.97
2021-04-03,1142,Amarillo,Texas,Understanding Drone Regulations,Training Videos,27.5,4,110
2021-04-03,1039,Rochester,New York,Building Your First Robot,eBooks,24.95,2,49.9
2021-04-04,2056,Salt Lake City,Utah,Mapping with Drones,Training Videos,49,3,147
2021-04-04,1378,Houston,Texas,Drone Building Essentials,eBooks,13.99,2,27.98
2021-04-05,993,Brooklyn,New York,BYOR-3000,Robot Kits,214,1,214
2021-04-05,296,Tampa,Florida,Understanding Automation,Training Videos,44.95,3,134.85000000000002
2021-04-06,1016,Winter Haven,Florida,Ladybug Robot Blueprint,Blueprints,12,1,12
2021-04-07,1829,New York City,New York,Mapping with Drones,Training Videos,49,3,147
2021-04-07,424,Topeka,Kansas,BYOD-100,Drone Kits,54,4,216
2021-04-08,1859,San Bernardino,California,BYOR-4005,Robot Kits,245,5,1225
2021-04-08,1821,Manchester,New Hampshire,BYOR-3535,Robot Kits,225,2,450
2021-04-08,1046,Las Cruces,New Mexico,Sleepy Eye Blueprint,Blueprints,11.99,4,47.96
2021-04-08,172,Washington,District of Columbia,BYOD-300,Drone Kits,89,3,267
2021-04-08,928,San Diego,California,Mapping with Drones,Training Videos,49,3,147
2021-04-08,1750,Fresno,California,Sleepy Eye Blueprint,Blueprints,11.99,6,71.94
2021-04-09,1190,Des Moines,Iowa,BYOR-2640S,Robot Kits,189,2,378
2021-04-09,1843,Madison,Wisconsin,GPS Drones,eBooks,19.99,5,99.94999999999999
2021-04-09,1444,North Hollywood,California,Drone Building Essentials,eBooks,13.99,2,27.98
2021-04-09,1040,Trenton,New Jersey,Drone Building Essentials,eBooks,13.99,3,41.97
2021-04-09,681,Los Angeles,California,BYOR-1500,Robot Kits,189,4,756
2021-04-09,561,Fort Wayne,Indiana,Understanding 3D Printing,Training Videos,42.99,4,171.96
2021-04-09,1162,Jacksonville,Florida,Single Rotor Drones,eBooks,14.99,5,74.95
2021-04-10,509,Midland,Texas,Understanding Automation,Training Videos,44.95,4,179.8
2021-04-10,405,Silver Spring,Maryland,Sleepy Eye Blueprint,Blueprints,11.99,5,59.95
2021-04-10,1879,Knoxville,Tennessee,Robotic Essentials,Training Videos,34.99,3,104.97
2021-04-10,1638,Tucson,Arizona,Delta Robots,eBooks,16.99,2,33.98
2021-04-10,1704,Richmond,Virginia,RWW-75 Robot,Robots,883,4,3532
2021-04-11,963,Chicago,Illinois,BYOD-350,Drone Kits,89.95,6,539.7
2021-04-11,87,Myrtle Beach,South Carolina,All Eyes Drone Blueprint,Blueprints,9.99,6,59.94
2021-04-11,1971,Vancouver,Washington,DTD-7000 Drone,Drones,450,5,2250
2021-04-11,1430,Omaha,Nebraska,BYOD-550,Drone Kits,179,2,358
2021-04-12,1587,Augusta,Georgia,Polar Robots,eBooks,23.99,2,47.98
2021-04-12,1804,Seattle,Washington,Cartesian Robots,eBooks,12.99,3,38.97
2021-04-12,1620,Waco,Texas,AI for Educators,Training Videos,49.95,3,149.85000000000002
2021-04-12,842,Paterson,New Jersey,Panda Robot Blueprint,Blueprints,7.99,2,15.98
2021-04-12,606,Charleston,West Virginia,Single Rotor Drones,eBooks,14.99,6,89.94
2021-04-12,486,Anchorage,Alaska,DC-304 Drone,Drones,395,3,1185
2021-04-13,754,Richmond,Virginia,BYOD-500,Drone Kits,167,5,835
2021-04-13,98,Cedar Rapids,Iowa,Bsquare Robot Blueprint,Blueprints,8.99,3,26.97
2021-04-14,28,Corpus Christi,Texas,DTI-84 Drone,Drones,455,2,910
2021-04-14,1220,Cincinnati,Ohio,DTE-QFN20 Drone,Drones,250,5,1250
2021-04-14,1532,Washington,District of Columbia,Delivery Drones,eBooks,14.99,5,74.95
2021-04-14,940,Inglewood,California,Articulated Robots,eBooks,23.99,2,47.98
2021-04-14,1708,Lincoln,Nebraska,BYOR-1000,Robot Kits,189,3,567
2021-04-15,76,Elizabeth,New Jersey,BYOD-400,Drone Kits,119,3,357
2021-04-15,1441,Carson City,Nevada,Bsquare Robot Blueprint,Blueprints,8.99,1,8.99
2021-04-15,336,El Paso,Texas,BYOD-500,Drone Kits,167,4,668
2021-04-15,13,Richmond,Virginia,Articulated Robots,eBooks,23.99,6,143.94
2021-04-15,1383,Corpus Christi,Texas,DA-SA702 Drone,Drones,399,3,1197
2021-04-15,481,Minneapolis,Minnesota,Sleepy Eye Blueprint,Blueprints,11.99,1,11.99
2021-04-15,1233,Des Moines,Iowa,Panda Robot Blueprint,Blueprints,7.99,5,39.95
2021-04-16,465,Boise,Idaho,Understanding Raspberry PI,Training Videos,28.99,5,144.95
2021-04-16,892,Toledo,Ohio,RQTE-554 Robot,Robots,684,4,2736
2021-04-16,1500,Stamford,Connecticut,RQTE-554 Robot,Robots,684,4,2736
2021-04-16,2087,Kansas City,Kansas,BYOR-1500,Robot Kits,189,2,378
2021-04-16,1226,Lincoln,Nebraska,BYOR-3000,Robot Kits,214,2,428
2021-04-17,683,El Paso,Texas,BYOD-500,Drone Kits,167,3,501
2021-04-17,1243,Sarasota,Florida,DX-145 Drone,Drones,250,4,1000
2021-04-17,1098,Milwaukee,Wisconsin,Understanding Raspberry PI,Training Videos,28.99,3,86.97
2021-04-18,360,Pompano Beach,Florida,Polar Robots,eBooks,23.99,5,119.94999999999999
2021-04-18,1577,Houston,Texas,DTI-84 Drone,Drones,455,4,1820
2021-04-18,2048,Fort Lauderdale,Florida,Spherical Robots,eBooks,16.75,6,100.5
2021-04-18,1568,Bradenton,Florida,Delta Robots,eBooks,16.99,5,84.94999999999999
2021-04-18,1441,Carson City,Nevada,QuadroCopter Blueprint,Blueprints,10.99,3,32.97
2021-04-19,1392,Minneapolis,Minnesota,BYOD-500,Drone Kits,167,3,501
2021-04-19,259,Washington,District of Columbia,DTD-7000 Drone,Drones,450,4,1800
2021-04-19,1171,Baton Rouge,Louisiana,Virtual Reality Basics,Training Videos,29.99,4,119.96
2021-04-19,452,Gastonia,North Carolina,Understanding Artificial Intelligence,eBooks,19.5,2,39
2021-04-19,471,Monticello,Minnesota,Open Source Code,Training Videos,32.95,5,164.75
2021-04-19,1258,Los Angeles,California,All Eyes Drone Blueprint,Blueprints,9.99,3,29.97
2021-04-19,1682,Greenville,South Carolina,Understanding Raspberry PI,Training Videos,28.99,5,144.95
2021-04-20,990,San Jose,California,Cloud Computing,Training Videos,29.99,3,89.97
2021-04-20,79,Whittier,California,RCB-889 Robot,Robots,549,4,2196
2021-04-20,610,Washington,District of Columbia,BYOD-400S,Drone Kits,129.95,4,519.8
2021-04-20,1947,Stamford,Connecticut,Cartesian Robots,eBooks,12.99,4,51.96
2021-04-21,974,Spokane,Washington,QuadroCopter Blueprint,Blueprints,10.99,5,54.95
2021-04-21,859,Las Cruces,New Mexico,BYOD-220,Drone Kits,69,2,138
2021-04-22,1550,Cedar Rapids,Iowa,BYOR-4005,Robot Kits,245,5,1225
2021-04-22,1587,Augusta,Georgia,DC-304 Drone,Drones,395,3,1185
2021-04-22,883,Winston Salem,North Carolina,Panda Robot Blueprint,Blueprints,7.99,2,15.98
2021-04-22,679,Oklahoma City,Oklahoma,DC-304 Drone,Drones,395,4,1580
2021-04-22,1823,Pasadena,California,Polar Robots,eBooks,23.99,6,143.94
2021-04-22,866,Madison,Wisconsin,Cloud Computing,Training Videos,29.99,3,89.97
2021-04-22,511,San Francisco,California,Ladybug Robot Blueprint,Blueprints,12,2,24
2021-04-23,1578,Cincinnati,Ohio,BYOD-500,Drone Kits,167,1,167
2021-04-23,2089,Nashville,Tennessee,BYOR-3000,Robot Kits,214,4,856
2021-04-23,1533,Sacramento,California,Building Your Own Drone,eBooks,24.99,3,74.97
2021-04-23,412,Saint Louis,Missouri,BYOD-400,Drone Kits,119,4,476
2021-04-23,297,Nashville,Tennessee,Sleepy Eye Blueprint,Blueprints,11.99,5,59.95
2021-04-23,1057,Galveston,Texas,Multi Rotor Drones,eBooks,24.95,3,74.85
2021-04-23,1328,Los Angeles,California,Building Your First Robot,eBooks,24.95,4,99.8
2021-04-24,1573,Sacramento,California,Understanding 3D Printing,Training Videos,42.99,4,171.96
2021-04-24,871,Anchorage,Alaska,DA-SA702 Drone,Drones,399,5,1995
2021-04-24,206,Sioux Falls,South Dakota,Aerial Security,Training Videos,36.99,5,184.95000000000002
2021-04-24,1059,San Diego,California,AI for Educators,Training Videos,49.95,2,99.9
2021-04-24,956,Lexington,Kentucky,Robotic Essentials,Training Videos,34.99,4,139.96
2021-04-24,32,San Francisco,California,Open Source Code,Training Videos,32.95,4,131.8
2021-04-24,691,Denver,Colorado,Building Your First Robot,eBooks,24.95,2,49.9
2021-04-25,1191,New York City,New York,Ladybug Robot Blueprint,Blueprints,12,4,48
2021-04-25,329,Huntington,West Virginia,Ladybug Robot Blueprint,Blueprints,12,3,36
2021-04-25,1226,Lincoln,Nebraska,Understanding Automation,Training Videos,44.95,3,134.85000000000002
2021-04-25,1970,Memphis,Tennessee,Polar Robots,eBooks,23.99,5,119.94999999999999
2021-04-26,853,Prescott,Arizona,RTF Drones,eBooks,16.99,1,16.99
2021-04-26,198,Omaha,Nebraska,Building Your Own Drone,eBooks,24.99,3,74.97
2021-04-26,1188,Sioux Falls,South Dakota,BYOR-3535,Robot Kits,225,4,900
2021-04-27,1485,Memphis,Tennessee,Delta Robots,eBooks,16.99,2,33.98
2021-04-27,1628,Columbus,Ohio,Bsquare Robot Blueprint,Blueprints,8.99,4,35.96
2021-04-27,1016,Winter Haven,Florida,DTE-QFN20 Drone,Drones,250,5,1250
2021-04-28,591,Charlotte,North Carolina,BYOD-400S,Drone Kits,129.95,1,129.95
2021-04-28,1947,Stamford,Connecticut,Understanding Raspberry PI,Training Videos,28.99,4,115.96
2021-04-28,1647,Tulsa,Oklahoma,RWW-75 Robot,Robots,883,5,4415
2021-04-28,451,Oakland,California,RXW-9807 Robot,Robots,599,4,2396
2021-04-29,1571,Lake Charles,Louisiana,RCB-889 Robot,Robots,549,3,1647
2021-04-29,1200,Philadelphia,Pennsylvania,Photograph Drones,eBooks,14.99,2,29.98
2021-04-30,825,Arlington,Virginia,Delivery Drones,eBooks,14.99,3,44.97
2021-04-30,549,Fairfax,Virginia,BYOD-300,Drone Kits,89,2,178
2021-04-30,1016,Winter Haven,Florida,RTF Drones,eBooks,16.99,3,50.97
2021-04-30,938,Minneapolis,Minnesota,DA-SA702 Drone,Drones,399,2,798
2021-04-30,2113,West Palm Beach,Florida,BYOR-4005,Robot Kits,245,6,1470
2021-05-01,1809,Pittsburgh,Pennsylvania,Virtual Reality Basics,Training Videos,29.99,3,89.97
2021-05-01,1011,Scranton,Pennsylvania,Understanding Arduino,eBooks,17.5,1,17.5
2021-05-01,882,Dallas,Texas,Delta Robots,eBooks,16.99,6,101.94
2021-05-01,1752,Birmingham,Alabama,Mapping with Drones,Training Videos,49,4,196
2021-05-01,1536,Charleston,West Virginia,Panda Robot Blueprint,Blueprints,7.99,5,39.95
2021-05-01,668,San Antonio,Texas,Fixed Wing Drones,eBooks,15.5,4,62
2021-05-01,136,Mobile,Alabama,Understanding Artificial Intelligence,eBooks,19.5,5,97.5
2021-05-01,1941,Los Angeles,California,Understanding Drone Regulations,Training Videos,27.5,4,110
2021-05-02,72,Brockton,Massachusetts,Understanding Raspberry PI,Training Videos,28.99,2,57.98
2021-05-02,334,Bakersfield,California,BYOR-3000,Robot Kits,214,5,1070
2021-05-02,1961,San Luis Obispo,California,Cloud Computing,Training Videos,29.99,4,119.96
2021-05-02,764,Jacksonville,Florida,Polar Robots,eBooks,23.99,4,95.96
2021-05-02,1471,Fairfield,Connecticut,RLK-9920 Robot,Robots,699,3,2097
2021-05-02,1712,Washington,District of Columbia,DA-SA702 Drone,Drones,399,3,1197
2021-05-03,1698,Lexington,Kentucky,Multi Rotor Drones,eBooks,24.95,4,99.8
2021-05-03,1417,New York City,New York,MICR-23K Robot,Robots,899,4,3596
2021-05-03,119,Inglewood,California,RWW-75 Robot,Robots,883,4,3532
2021-05-03,1124,North Port,Florida,Polar Robots,eBooks,23.99,3,71.97
2021-05-03,46,Tulsa,Oklahoma,BYOR-3000,Robot Kits,214,5,1070
2021-05-04,848,Aurora,Illinois,Virtual Reality Basics,Training Videos,29.99,4,119.96
