TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,TransactionDate,MonthTransaction,TransactionAmount(IDR),CustAccountBalance(IDR)
T156564,C3722958,1988-12-18,F,Jakarta,2016-09-03,March,312651.75,6468380.619000001
T156565,C1437724,1996-06-27,F,Jakarta,2016-09-03,March,78302.1,2264396.535
T156566,C7927285,1996-11-06,F,Jakarta,2016-09-03,March,588935.7000000001,2834521.176
T156567,C1637979,1991-08-29,M,Surabaya,2016-09-03,March,34141.200000000004,2274379.125
T156568,C8362834,1989-03-26,M,Makassar,2016-09-03,March,72364.5,160481319.20400003
T156571,C7779454,1993-07-10,F,Surabaya,2016-09-03,March,142999.674,2050943.526
T156572,C5930224,1986-12-31,F,Jakarta,2016-09-03,March,12867.8925,3345633.4950000006
T156573,C8511573,1983-08-02,F,Surabaya,2016-09-03,March,319886.3445,29141750.0775
T156574,C3647992,1982-09-09,M,Bandung,2016-09-03,March,371100.0,18036035.205
T156576,C6411434,1990-05-26,F,Semarang,2016-09-03,March,315063.9,3227395.4685
T156578,C5912525,1990-03-29,M,Surabaya,2016-09-03,March,120145.4805,5354277.1875
T156579,C8528567,1990-06-03,F,Jakarta,2016-09-03,March,301889.85000000003,26513898.2025
T156580,C6232416,1993-03-24,F,Jakarta,2016-09-03,March,55665.0,4679877.157500001
T156581,C8940891,1979-09-09,M,Makassar,2016-09-03,March,22266.0,1914.876
T156583,C3413363,1983-11-30,M,Jakarta,2016-09-03,March,77003.25,30402608.715
T156584,C8037831,1990-12-15,M,Makassar,2016-09-03,March,166809.45,680584.4115
T156585,C2826383,1988-05-16,F,Jakarta,2016-09-03,March,130441.65,2739912.9420000003
T156586,C2918287,1993-05-24,M,Jakarta,2016-09-03,March,13359.6,261942.79050000003
T156587,C2419059,1993-03-16,M,Semarang,2016-09-03,March,7412.722500000001,10745.2005
T156588,C6530738,1979-10-19,F,Bandung,2016-09-03,March,386871.75,57540849.2685
T156589,C4442964,1976-09-09,M,Jakarta,2016-09-03,March,46387.5,31587681.3105
T156590,C2832040,1989-03-25,M,Surabaya,2016-09-03,March,3711.0,1945799.763
T156591,C7122656,1997-04-16,M,Bandung,2016-09-03,March,148440.0,730421.2860000001
T156592,C7921463,1991-01-02,F,Surabaya,2016-09-03,March,29688.0,12231400.335
T156593,C3340864,1981-12-17,M,Bandung,2016-09-03,March,289272.45,15783471.1935
T156594,C7249416,1990-09-07,M,Surabaya,2016-09-03,March,23564.85,157988.40300000002
T156595,C6416369,1991-02-23,F,Surabaya,2016-09-03,March,504324.9,37477665.4695
T156596,C6915353,1989-12-19,F,Surabaya,2016-09-03,March,445320.0,1261263.1365
T156597,C7132631,1994-11-10,M,Bandung,2016-09-03,March,2597.7000000000003,1082658.273
T156598,C5324946,1987-02-14,M,Jakarta,2016-09-03,March,1317405.0,4796322.771000001
T156599,C6436888,1991-12-30,M,Surabaya,2016-09-03,March,927750.0,5147780.448000001
T156600,C2536261,1983-10-27,M,Jakarta,2016-09-03,March,927750.0,76340.8365
T156601,C2047455,1982-01-02,M,Bandung,2016-09-03,March,46573.05,375681.2295
T156602,C8279412,1978-01-14,M,Surabaya,2016-09-03,March,18555.0,981600.321
T156603,C7026353,1983-06-04,F,Bandung,2016-09-03,March,53067.3,5921173.2585
T156605,C6121014,1986-01-24,F,Surabaya,2016-09-03,March,54366.15,31808446.845000003
T156606,C6426279,1978-02-08,M,Makassar,2016-09-03,March,3229792.7745000003,117925972.221
T156607,C2864861,1987-05-14,M,Surabaya,2016-09-03,March,927750.0,5024981.6025
T156608,C6591646,1986-04-01,M,Surabaya,2016-09-03,March,9277.5,12648913.812
T156610,C9023013,1993-11-06,M,Surabaya,2016-09-03,March,2226.6000000000004,5205440.1105
T156612,C2083246,1989-12-09,M,Makassar,2016-09-03,March,883960.2000000001,152696.51700000002
T156613,C7097883,1992-07-08,M,Surabaya,2016-09-03,March,3711.0,2666618.8365
T156614,C7771891,1987-09-13,F,Jakarta,2016-09-03,March,37110.0,2092618.056
T156615,C7324544,1992-07-05,M,Jakarta,2016-09-03,March,225072.15,66222.795
T156616,C8911354,1981-06-19,F,Jakarta,2016-09-03,March,204847.2,589208.4585
T156617,C5518917,1996-01-08,F,Jakarta,2016-09-03,March,111144.45,3200370.1110000005
T156619,C6467716,1987-01-01,F,Bandung,2016-09-03,March,69395.7,7199555.238000001
T156620,C7822356,1982-02-18,M,Bandung,2016-09-03,March,612315.0,2587613.502
T156621,C5590113,1976-07-18,M,Surabaya,2016-09-03,March,1512232.5,34817012.0655
T156622,C8430592,1992-01-01,F,Surabaya,2016-09-03,March,92775.0,7144970.139000001
T156623,C8513231,1987-02-14,M,Jakarta,2016-09-03,March,138605.85,178328.39400000003
T156624,C3727318,1986-02-23,M,Surabaya,2016-09-03,March,5380.950000000001,1215460.119
T156625,C3835586,1994-05-25,M,Jakarta,2016-09-03,March,30381.957,2337095.0250000004
T156626,C7244479,1981-06-15,M,Jakarta,2016-09-03,March,41934.3,20303847.7155
T156627,C8527128,1990-09-13,M,Jakarta,2016-09-03,March,3113529.0,30896609.613
T156628,C7821145,1984-09-13,M,Bandung,2016-09-03,March,48985.2,35360.2635
T156629,C8299819,1981-08-11,F,Bandung,2016-09-03,March,500985.00000000006,136123884.95700002
T156630,C3510023,1985-09-14,F,Bandung,2016-09-03,March,140646.9,61206981.423
T156631,C8510134,1989-02-16,M,Jakarta,2016-09-03,March,76075.5,7920891.996
T156632,C8436835,1993-02-20,M,Surabaya,2016-09-03,March,3711.0,159203.7555
T156633,C5827142,1984-07-30,F,Jakarta,2016-09-03,March,258656.7,483877.29
T156634,C3931851,1978-04-23,F,Jakarta,2016-09-03,March,185550.0,3031094.7015
T156635,C3640850,1992-07-23,M,Bandung,2016-09-03,March,54881.979,65122461.234000005
T156638,C7710768,1980-11-11,F,Bandung,2016-09-03,March,185550.0,5815350.3825
T156639,C7459214,1987-06-07,M,Makassar,2016-09-03,March,24121.5,10424349.2955
T156641,C5626162,1991-07-09,M,Surabaya,2016-09-03,March,1818575.55,165456.7905
T156642,C1925671,1984-04-24,M,Jakarta,2016-09-03,March,240363.32550000004,3042301.9215
T156643,C3437081,1975-02-26,F,Surabaya,2016-09-03,March,397.07700000000006,5788015.1565000005
T156644,C1123038,1989-08-12,F,Jakarta,2016-09-03,March,111330.0,463.875
T156645,C1618370,1985-10-31,M,Surabaya,2016-09-03,March,326419.56000000006,4791650.622
T156646,C2714651,1983-10-22,F,Semarang,2016-09-03,March,215006.0625,40111089.411
T156647,C8052447,1984-03-01,F,Jakarta,2016-09-03,March,129513.9,6421258.341000001
T156649,C7736833,1992-05-05,M,Surabaya,2016-09-03,March,111330.0,329525.667
T156650,C1335662,1995-03-06,F,Bandung,2016-09-03,March,7050.900000000001,306973.92000000004
T156651,C1449176,1994-07-03,M,Jakarta,2016-09-03,March,5566.5,3471749.9745
T156652,C4919162,1982-11-12,M,Jakarta,2016-09-03,March,87208.5,20668234.5165
T156654,C2837973,1992-11-28,F,Surabaya,2016-09-03,March,25977.0,2071806.768
T156655,C1949486,1992-07-16,M,Bandung,2016-09-03,March,1135566.0,55867153.014
T156656,C1137915,1990-08-24,M,Jakarta,2016-09-03,March,3711.0,3918.816
T156657,C2042739,1992-06-05,M,Jakarta,2016-09-03,March,9648.6,2802335.6730000004
T156658,C4087536,1991-04-18,M,Makassar,2016-09-03,March,99269.25,2742573.7290000003
T156659,C8834631,1984-11-26,M,Makassar,2016-09-03,March,108175.65,8038710.679500001
T156661,C1760232,1984-08-19,M,Jakarta,2016-09-03,March,441161.8245000001,186381980.223
T156662,C3411822,1988-10-03,M,Jakarta,2016-09-03,March,63183.486,1565433.396
T156663,C3827041,1989-02-08,M,Bandung,2016-09-03,March,150295.5,1281647.6595
T156664,C4859619,1989-10-02,M,Jakarta,2016-09-03,March,21607.2975,1043189.9325
T156665,C7380960,1981-02-11,F,Surabaya,2016-09-03,March,6865.35,1174080.6135
T156667,C6533453,1978-12-12,M,Makassar,2016-09-03,March,82755.3,7244296.909500001
T156670,C6411431,1992-02-26,M,Bandung,2016-09-03,March,136564.80000000002,2198850.9975
T156671,C5181132,1983-08-26,M,Bandung,2016-09-03,March,148625.55000000002,1065865.998
T156672,C3623426,1992-02-24,F,Surabaya,2016-09-03,March,70124.9115,1390545.0990000002
T156673,C1416977,1979-07-07,M,Surabaya,2016-09-03,March,278325.0,7486218.855
T156674,C1919449,1981-03-09,F,Jakarta,2016-09-03,March,65870.25,223786.2885
T156675,C8910431,1985-09-26,M,Surabaya,2016-09-03,March,624115.98,10677396.819
T156676,C9019981,1982-11-10,F,Jakarta,2016-09-03,March,323970.30000000005,24980164.1685
T156679,C8631741,1990-09-03,M,Surabaya,2016-09-03,March,70137.90000000001,1650242.7345000005
T156681,C7927857,1981-02-21,M,Jakarta,2016-09-03,March,185.55,81583355.067
T156682,C8323075,1991-05-30,F,Bandung,2016-09-03,March,222660.0,7865963.629500001
T156683,C6720465,1991-06-05,F,Makassar,2016-09-03,March,37110.0,998028.918
T156684,C7177475,1988-09-09,M,Makassar,2016-09-03,March,92775.0,814.5645
T156685,C5127249,1993-04-09,M,Bandung,2016-09-03,March,93331.65,2053624.7235000003
T156686,C4681749,1989-02-09,M,Surabaya,2016-09-03,March,168664.95,560481.6075
T156687,C8227192,1986-09-26,M,Surabaya,2016-09-03,March,563329.8,11660006.532
T156688,C4040927,1982-02-28,M,Bandung,2016-09-03,March,243627.15,10863201.0225
T156689,C5544562,1982-07-27,F,Semarang,2016-09-03,March,172004.85,5368866.984
T156690,C3638560,1994-10-29,M,Semarang,2016-09-03,March,9277.5,596983.0035
T156693,C6340254,1990-12-01,M,Surabaya,2016-09-03,March,1256034.3375,3835125.528
T156694,C2422345,1989-05-13,F,Jakarta,2016-09-03,March,194827.5,2720973.8535
T156696,C8312024,1979-06-05,F,Jakarta,2016-09-03,March,317290.5,94575553.0785
T156697,C7711589,1989-12-22,F,Surabaya,2016-09-03,March,39522.15,846447.5565000001
T156698,C7437515,1989-12-16,F,Jakarta,2016-09-03,March,65313.600000000006,91160.715
T156699,C6434613,1982-03-10,F,Jakarta,2016-09-03,March,89991.75,3135271.7490000003
T156700,C5137263,1989-02-03,M,Semarang,2016-09-03,March,185.55,20150.73
T156701,C1418423,1978-06-09,M,Surabaya,2016-09-03,March,138791.4,20061064.818
T156702,C4617438,1994-10-13,M,Jakarta,2016-09-03,March,27646.95,10513723.164
T156703,C8339514,1992-04-11,M,Bandung,2016-09-03,March,18555.0,529589.388
T156704,C7633580,1990-09-08,M,Semarang,2016-09-03,March,36924.45,4285332.915
T156705,C4017812,1984-05-29,M,Bandung,2016-09-03,March,73106.70000000001,2401319.4465
T156708,C1734269,1983-04-28,M,Makassar,2016-09-03,March,33213.450000000004,10382364.897
T156709,C7140624,1990-09-12,F,Surabaya,2016-09-03,March,780052.2000000001,5330860.7775
T156710,C7232255,1979-05-28,M,Surabaya,2016-09-03,March,6308.700000000001,35383999.056
T156711,C3315636,1987-11-05,M,Jakarta,2016-09-03,March,371100.0,3248256.855
T156712,C3333719,1989-09-11,M,Jakarta,2016-09-03,March,45274.2,2164227.3675
T156713,C1036266,1992-07-23,M,Jakarta,2016-09-03,March,171448.2,1769714.6685
T156714,C3321311,1990-11-15,M,Makassar,2016-09-03,March,110402.25,64567.689000000006
T156715,C2834719,1984-04-12,M,Bandung,2016-09-03,March,92775.0,5311147.9455
T156716,C8775281,1986-11-23,M,Jakarta,2016-09-03,March,187405.5,33701550.408
T156717,C1443117,1985-04-09,M,Jakarta,2016-09-03,March,36553.350000000006,8278916.287500001
T156718,C8034745,1987-01-12,M,Jakarta,2016-09-03,March,185550.0,11724962.0205
T156720,C8942355,1996-05-08,F,Jakarta,2016-09-03,March,18555.0,9293091.7665
T156721,C5813375,1993-01-07,M,Surabaya,2016-09-03,March,53438.4,2515161.7935
T156722,C2642164,1981-10-02,F,Jakarta,2016-09-03,March,231937.5,3694476.7725
T156723,C8627519,1982-10-03,F,Jakarta,2016-09-03,March,111515.55,1874624.6385
T156724,C6714616,1983-01-01,M,Makassar,2016-09-03,March,28574.7,1316326.9545
T156726,C2975286,1990-07-16,M,Surabaya,2016-09-03,March,40821.0,452159.3730000001
T156727,C8223872,1993-05-08,F,Jakarta,2016-09-03,March,293354.55000000005,3654837.726
T156728,C6018154,1989-06-10,M,Semarang,2016-09-03,March,73848.90000000001,140753247.98250002
T156729,C4319325,1988-07-27,M,Semarang,2016-09-03,March,10205.25,375438.159
T156730,C5324584,1984-01-09,M,Surabaya,2016-09-03,March,37110.0,6560645.356500001
T156732,C6316854,1989-01-22,M,Surabaya,2016-09-03,March,150481.05000000002,20028190.9245
T156733,C2937141,1993-09-28,M,Bandung,2016-09-03,March,115968.75,62672104.6335
T156734,C3647926,1982-09-09,M,Bandung,2016-09-03,March,433444.8000000001,18036035.205
T156735,C8971068,1993-11-07,F,Semarang,2016-09-03,March,145100.1,172578.19950000002
T156736,C5841484,1988-04-22,M,Surabaya,2016-09-03,March,182395.65,61345507.4865
T156738,C7838684,1990-05-06,M,Surabaya,2016-09-03,March,370914.45,1805347.6905
T156739,C6418744,1992-06-07,F,Surabaya,2016-09-03,March,18555.0,36158.128500000006
T156740,C2121961,1982-03-06,M,Semarang,2016-09-03,March,521024.4,849334.7145000001
T156742,C1252652,1987-06-10,F,Bandung,2016-09-03,March,203733.9,8299189.4805
T156743,C6714038,1976-07-13,M,Jakarta,2016-09-03,March,283795.014,7688165.908500001
T156744,C4141828,1975-02-28,M,Jakarta,2016-09-03,March,2041050.0,12734431.9515
T156745,C3611161,1985-06-05,M,Surabaya,2016-09-03,March,18555.0,5838792.7695
T156746,C7721585,1986-08-11,M,Jakarta,2016-09-03,March,783948.75,6472618.581
T156747,C7642925,1990-05-30,M,Surabaya,2016-09-03,March,58819.350000000006,950413.0770000002
T156748,C2726057,1985-02-10,F,Semarang,2016-09-03,March,46387.5,73430224.98
T156749,C6619280,1983-11-16,M,Surabaya,2016-09-03,March,20967.15,18599168.322
T156750,C7721264,1984-01-27,F,Surabaya,2016-09-03,March,157717.5,4739572.3035
T156751,C4220813,1985-10-16,M,Makassar,2016-09-03,March,227113.2,306359.7495
T156753,C7146033,1993-04-26,F,Jakarta,2016-09-03,March,73292.25,2470331.058
T156754,C6982633,1979-12-27,M,Semarang,2016-09-03,March,81642.0,26487.2625
T156755,C7831873,1991-02-16,M,Surabaya,2016-09-03,March,49541.850000000006,314351.38800000004
T156756,C2730564,1992-01-01,F,Surabaya,2016-09-03,March,56592.75,28070217.3825
T156757,C3623431,1985-05-10,M,Surabaya,2016-09-03,March,113230.032,16075098.273000002
T156758,C3575450,1989-09-20,M,Semarang,2016-09-03,March,1855.5,1171406.838
T156759,C3819244,1985-02-05,M,Makassar,2016-09-03,March,36367.8,4009386.666
T156760,C6420715,1981-09-29,M,Jakarta,2016-09-03,March,55665.0,2869814.6415000004
T156762,C2639913,1988-12-24,M,Jakarta,2016-09-03,March,199280.7,22489209.228000004
T156763,C7931247,1985-11-22,M,Surabaya,2016-09-03,March,41192.100000000006,79471.065
T156765,C5293164,1986-07-23,M,Surabaya,2016-09-03,March,287602.5,146037.1275
T156766,C6337150,1994-05-06,M,Makassar,2016-09-03,March,18555.0,43830.621
T156767,C5034479,1994-09-04,M,Jakarta,2016-09-03,March,371100.0,439734.94500000007
T156768,C3621973,1983-12-28,M,Surabaya,2016-09-03,March,185550.0,26772159.681000005
T156769,C3711427,1974-07-20,F,Surabaya,2016-09-03,March,106134.6,32339765.559000004
T156770,C2651390,1986-09-24,M,Jakarta,2016-09-03,March,1723.7595,185143541.592
T156771,C7621844,1989-02-13,F,Jakarta,2016-09-03,March,445320.0,4279360.060500001
T156772,C1927654,1990-05-29,M,Jakarta,2016-09-03,March,21338.25,22703.898
T156773,C3225691,1987-03-08,M,Bandung,2016-09-03,March,70137.90000000001,110982353.52
T156774,C7714945,1988-09-13,M,Bandung,2016-09-03,March,278325.0,1522242.9225000003
T156775,C6613940,1976-08-25,M,Bandung,2016-09-03,March,395221.5,254533.779
T156776,C3027227,1990-05-17,F,Bandung,2016-09-03,March,59190.45,10799358.834
T156777,C4134023,1990-06-18,F,Makassar,2016-09-03,March,27017.935500000003,1911602.8980000005
T156778,C1434675,1989-08-06,M,Bandung,2016-09-03,March,184622.25,6726499.224
T156779,C4711680,1994-01-19,M,Surabaya,2016-09-03,March,185550.0,1890194.139
T156780,C7037070,1984-11-16,M,Jakarta,2016-09-03,March,9277.5,8967.6315
T156781,C5635863,1980-03-15,M,Semarang,2016-09-03,March,113410.0155,48510880.3905
T156783,C8417866,1981-08-15,M,Jakarta,2016-09-03,March,37110.0,2593669.8540000003
T156784,C2824081,1984-09-07,F,Semarang,2016-09-03,March,612315.0,36371559.243
T156785,C4124224,1978-05-20,F,Jakarta,2016-09-03,March,185828.325,4791504.037500001
T156787,C7015674,1994-06-08,F,Makassar,2016-09-03,March,18597.6765,1912339.5315
T156788,C4220456,1988-09-13,M,Makassar,2016-09-03,March,98861.04,12760889.526000002
T156789,C5636256,1989-01-07,M,Bandung,2016-09-03,March,31543.500000000004,5007953.6790000005
T156790,C4276584,1992-02-23,M,Jakarta,2016-09-03,March,258842.25000000003,7444700.187
T156791,C1834222,1990-01-13,M,Makassar,2016-09-03,March,18555.0,976961.571
T156793,C3734278,1992-04-14,M,Makassar,2016-09-03,March,371.1,847.9635000000001
T156794,C7931549,1992-04-07,M,Surabaya,2016-09-03,March,78487.65000000001,634345.3515
T156795,C6081366,1979-08-17,M,Semarang,2016-09-03,March,189261.0,6928841.499000001
T156797,C4117228,1989-10-14,M,Semarang,2016-09-03,March,37110.0,35479470.097500004
T156798,C7634137,1983-11-08,M,Semarang,2016-09-03,March,74220.0,2376262.7745000003
T156800,C3271348,1983-12-24,M,Jakarta,2016-09-03,March,211527.0,9269504.6505
T156802,C3817628,1988-07-16,F,Surabaya,2016-09-03,March,166995.0,3081809.2275
T156803,C5011260,1985-07-28,F,Jakarta,2016-09-03,March,3681404.775,24146948.1825
T156804,C6828212,1985-04-02,M,Jakarta,2016-09-03,March,790058.9115,3377067.520500001
T156805,C4730044,1991-03-15,F,Semarang,2016-09-03,March,119123.1,6926134.3245
T156806,C6538715,1990-08-15,F,Bandung,2016-09-03,March,141945.75,1437787.9845
T156807,C1532461,1977-11-16,M,Jakarta,2016-09-03,March,53809.5,4519508.148
T156808,C1016435,1991-03-06,M,Jakarta,2016-09-03,March,230638.65,11578401.642
T156809,C7622716,1996-08-10,M,Surabaya,2016-09-03,March,774300.15,1918650.087
T156811,C6624947,1992-03-26,M,Surabaya,2016-09-03,March,371100.0,4540.4085000000005
T156812,C3410659,1989-09-29,M,Makassar,2016-09-03,March,185550.0,9951120.72
T156813,C5313668,1989-07-03,M,Surabaya,2016-09-03,March,159201.90000000002,8763726.894000001
T156814,C4013385,1985-12-18,M,Jakarta,2016-09-03,March,190559.85,28511772.573
T156816,C2430977,1979-06-30,M,Makassar,2016-09-03,March,11504.1,13550588.4705
T156818,C8732068,1991-11-01,M,Makassar,2016-09-03,March,108546.75,6089040.3435
T156820,C4042537,1993-01-23,F,Bandung,2016-09-03,March,211341.45,5596685.274
T156823,C3942541,1976-04-09,M,Semarang,2016-09-03,March,20410.5,27210.9075
T156824,C5423491,1991-04-16,F,Jakarta,2016-09-03,March,42119.850000000006,5600793.351000001
T156825,C4957491,1986-06-29,M,Semarang,2016-09-03,March,191302.05,59603773.758
T156826,C4422846,1987-04-17,F,Bandung,2016-09-03,March,203919.45,45366787.5945
T156827,C6332968,1993-08-22,F,Bandung,2016-09-03,March,12988.5,7183226.838000001
T156828,C1527433,1991-04-10,M,Surabaya,2016-09-03,March,144172.35,1757585.265
T156829,C5336858,1993-02-20,M,Surabaya,2016-09-03,March,9277.5,159203.7555
T156830,C7931081,1983-07-15,M,Semarang,2016-09-03,March,643858.5,5218487.986500001
T156831,C8149145,1992-01-16,M,Bandung,2016-09-03,March,37110.0,2457871.3755
T156832,C7041651,1989-02-20,M,Bandung,2016-09-03,March,389469.45,7639288.327500001
T156833,C5715562,1985-01-23,M,Bandung,2016-09-03,March,1064043.897,44968.0425
T156834,C1370140,1985-05-19,F,Surabaya,2016-09-03,March,293258.064,12274965.619500002
T156835,C7126468,1995-03-20,M,Makassar,2016-09-03,March,53438.4,939871.9815
T156836,C6868629,1977-09-09,M,Surabaya,2016-09-03,March,243812.7,36395992.467
T156837,C7940086,1993-03-07,F,Makassar,2016-09-03,March,49727.4,1836907.89
T156838,C8729372,1988-07-02,M,Bandung,2016-09-03,March,18555.0,1039579.1295
T156839,C4962546,1990-07-29,M,Makassar,2016-09-03,March,9277.5,209075.8845
T156840,C2313164,1979-09-29,M,Jakarta,2016-09-03,March,40728.225000000006,60529592.182500005
T156841,C3590292,1991-06-06,F,Makassar,2016-09-03,March,74034.45000000001,885038.2455000001
T156842,C2128842,1986-03-19,M,Semarang,2016-09-03,March,445412.775,942822.2265
T156843,C7021212,1978-04-29,M,Jakarta,2016-09-03,March,72364.5,1646143.9350000003
T156845,C6868487,1987-06-24,M,Bandung,2016-09-03,March,593760.0,5247864.2625
T156846,C7651349,1975-12-22,F,Surabaya,2016-09-03,March,241215.00000000003,1735835.094
T156847,C7338511,1980-07-04,F,Surabaya,2016-09-03,March,305786.4,76157032.5255
T156848,C1116935,1995-02-24,F,Jakarta,2016-09-03,March,7422.0,2382647.5500000003
T156851,C6714054,1996-08-25,M,Jakarta,2016-09-03,March,18183.9,221722.97250000003
T156852,C2715468,1993-02-04,M,Makassar,2016-09-03,March,18555.0,2794.3830000000003
T156853,C7627580,1994-09-11,F,Bandung,2016-09-03,March,1001042.25,601020.5715000001
T156854,C6519127,1994-08-13,M,Surabaya,2016-09-03,March,18768.382500000003,302216.418
T156855,C8935787,1984-06-16,M,Surabaya,2016-09-03,March,290200.2,6838695.7425
T156856,C8326244,1974-07-06,M,Bandung,2016-09-03,March,317290.5,3362602.0425
T156857,C3074977,1980-10-01,M,Bandung,2016-09-03,March,2033071.35,12218.4675
T156858,C6215690,1984-05-08,M,Jakarta,2016-09-03,March,11133.0,4289338.9395
T156859,C5037947,1991-11-02,M,Jakarta,2016-09-03,March,2597.7000000000003,2954110.0065
T156861,C7014651,1989-04-10,M,Jakarta,2016-09-03,March,70880.1,6610847.7645000005
T156862,C1964936,1982-04-06,M,Bandung,2016-09-03,March,55665.0,2731229.202
T156863,C6337142,1994-05-06,M,Makassar,2016-09-03,March,287045.85000000003,43830.621
T156864,C2639736,1978-12-08,M,Surabaya,2016-09-03,March,26904.75,336300.09750000003
